timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
933.90815;0.0005028994638;0;350;0;-1.844259024;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9092;0.0005028994638;0;350;0;-1.836714745;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.91025;0.0005028994638;0;350;0;-1.830003023;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9113;0.0005028994638;0;350;0;-1.834871769;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.912;0.0005028994638;0;350;0;-1.83527422;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.91305;0.0005028994638;0;350;0;-1.83560276;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9141;0.0005028994638;0;350;0;-1.853618383;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.91515;0.0005028994638;0;350;0;-1.829972386;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9162;0.0005028994638;0;350;0;-1.834857464;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.91725;0.0005028994638;0;350;0;-1.835404992;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9183;0.0005028994638;0;350;0;-1.829381227;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.919;0.0005028994638;0;350;0;-1.831933022;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.92005;0.0005028994638;0;350;0;-1.853623986;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9211;0.0005028994638;0;350;0;-1.831356764;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.92215;0.0005028994638;0;350;0;-1.833743215;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9232;0.0005028994638;0;350;0;-1.836257815;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.92425;0.0005028994638;0;350;0;-1.828014731;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9253;0.0005028994638;0;350;0;-1.853170395;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.926;0.0005028994638;0;350;0;-1.854464531;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.92705;0.0005028994638;0;350;0;-1.836657643;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9281;0.0005028994638;0;350;0;-1.831357718;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.92915;0.0005028994638;0;350;0;-1.833743572;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9302;0.0005028994638;0;350;0;-1.823301077;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93125;0.0005028994638;0;350;0;-1.82363534;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93195;0.0005028994638;0;350;0;-1.828436375;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.933;0.0005028994638;0;350;0;-1.830585241;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93405;0.0005028994638;0;350;0;-1.827093244;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9351;0.0005028994638;0;350;0;-1.83171916;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93615;0.0005028994638;0;350;0;-1.827631474;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9372;0.0005028994638;0;350;0;-1.828821421;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93825;0.0005028994638;0;350;0;-1.832539558;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.93895;0.0005028994638;0;350;0;-1.819516182;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94;0.0005028994638;0;350;0;-1.823220491;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94105;0.0005028994638;0;350;0;-1.824978948;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9421;0.0005028994638;0;350;0;-1.824431777;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94315;0.0005028994638;0;350;0;-1.822400689;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9442;0.0005028994638;0;350;0;-1.835775256;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94525;0.0005028994638;0;350;0;-1.827785611;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94595;0.0005028994638;0;350;0;-1.830962062;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.947;0.0005028994638;0;350;0;-1.828653932;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.94805;0.0005028994638;0;350;0;-1.840515137;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9491;0.0005028994638;0;350;0;-1.851047516;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95015;0.0005028994638;0;350;0;-1.843090534;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9512;0.0005028994638;0;350;0;-1.845597029;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95225;0.0005028994638;0;350;0;-1.848558187;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95295;0.0005028994638;0;350;0;-1.857941389;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.954;0.0005028994638;0;350;0;-1.846363306;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95505;0.0005028994638;0;350;0;-1.855596781;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9561;0.0005028994638;0;350;0;-1.845250249;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95715;0.0005028994638;0;350;0;-1.832283497;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9582;0.0005028994638;0;350;0;-1.827899337;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9589;0.0005028994638;0;350;0;-1.831031203;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.95995;0.0005028994638;0;350;0;-1.82730484;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.961;0.0005028994638;0;350;0;-1.847931623;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.96205;0.0005028994638;0;350;0;-1.835327744;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9631;0.0005028994638;0;350;0;-1.824442744;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.96415;0.0005028994638;0;350;0;-1.824177265;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9652;0.0005028994638;0;350;0;-1.830335021;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9659;0.0005028994638;0;350;0;-1.832513452;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.96695;0.0005028994638;0;350;0;-1.840965271;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.968;0.0005028994638;0;350;0;-1.841457605;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.96905;0.0005028994638;0;350;0;-1.824199319;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9701;0.0005028994638;0;350;0;-1.830345392;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.97115;0.0005028994638;0;350;0;-1.84131813;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9722;0.0005028994638;0;350;0;-1.827286482;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.9729;0.0005028994638;0;350;0;-1.832429647;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.97395;0.0005028994638;0;350;0;-1.829350591;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
933.975;0.0005028994638;0;350;0;-1.81845212;2.548285246;0;10;0.02999999933;0.6899999976;0.0003250000009;0;0;0;0;0;0;0
