timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
901.78165;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7827;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.78375;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7848;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.78585;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7869;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7876;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.78865;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7897;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.79075;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7918;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.79285;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7939;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7946;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.79565;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7967;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.79775;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.7988;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.79985;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8009;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8016;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.80265;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8037;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.80475;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8058;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.80685;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.80755;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8086;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.80965;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8107;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.81175;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8128;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.81385;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.81455;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8156;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.81665;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8177;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.81875;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8198;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82085;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82155;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8226;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82365;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8247;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82575;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8268;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82785;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.82855;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8296;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.83065;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8317;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.83275;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8338;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8345;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.83555;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8366;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.83765;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8387;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.83975;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8408;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8415;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.84255;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8436;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.84465;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8457;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.84675;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8478;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8485;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.84955;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8506;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.85165;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8527;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.85375;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8548;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8555;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.85655;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8576;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.85865;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8597;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86075;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86145;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8625;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86355;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8646;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86565;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8667;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86775;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.86845;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8695;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87055;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8716;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87265;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8737;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87475;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87545;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8765;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87755;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8786;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.87965;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8807;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.88175;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.88245;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8835;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.88455;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8856;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.88665;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8877;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8884;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.88945;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8905;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.89155;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8926;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.89365;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8947;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8954;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.89645;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8975;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.89855;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.8996;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.90065;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9017;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9024;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.90345;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9045;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.90555;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9066;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.90765;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9087;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9094;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.91045;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9115;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.91255;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9136;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.91465;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9157;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9164;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.91745;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.9185;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
901.91955;0.0004513873428;0;350;0;0.4559999704;-0.2279999852;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
