timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
860.29265;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.2937;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.29475;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.2958;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.29685;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.2979;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.2986;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.29965;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3007;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.30175;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3028;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.30385;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.30455;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3056;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.30665;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3077;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.30875;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3098;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31085;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31155;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3126;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31365;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3147;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31575;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3168;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31785;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.31855;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3196;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32065;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3217;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32275;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3238;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32485;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32555;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3266;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32765;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3287;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.32975;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3308;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3315;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.33255;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3336;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.33465;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3357;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.33675;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3378;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3385;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.33955;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3406;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.34165;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3427;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.34375;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
860.3448;0.0004513873428;0;350;0;0.4559999704;-0.1920000017;2.514985323;0;10;0.05000000075;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
