timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];hall_voltage [V];encoder_paddle_vel [deg/s];encoder_paddle_vel2 [deg/s];hall_paddle_pos [deg];hall_paddle_vel [deg/s];hall_paddle_vel2 [deg/s];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
81.27805;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.2791;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.28015;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-273.9170837;0;0;0;0
81.2812;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;164.3480682;0;0;0;0
81.2819;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-109.5853577;0;0;0;0
81.28295;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;219.1489105;438.3087463;0;0;0;0
81.284;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5078735;0;0;0;0
81.28505;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.2861;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;328.7288208;657.4685669;0;0;0;0
81.28715;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5078735;0;0;0;0
81.28785;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.2889;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-328.7015686;0;0;0;0
81.28995;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.291;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.29205;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.2931;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.29415;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.29485;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.2959;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.29695;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-328.7288208;0;0;0;0
81.298;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.29905;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.3001;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.30115;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.30185;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5078735;0;0;0;0
81.3029;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.30395;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;273.9279785;0;0;0;0
81.305;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.30605;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-0.005449567921;0;0;0;0
81.3071;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;109.5744553;0;0;0;0
81.30815;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5187683;0;0;0;0
81.30885;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.3099;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.31095;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5187683;0;0;0;0
81.312;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5024414;0;0;0;0
81.31305;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-109.5853577;0;0;0;0
81.3141;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.3148;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.31585;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;219.1489105;328.717926;0;0;0;0
81.3169;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.31795;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.319;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-273.9170837;0;0;0;0
81.32005;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.3211;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-273.9170837;0;0;0;0
81.3218;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-219.127121;0;0;0;0
81.32285;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.3239;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.32495;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.326;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-328.717926;0;0;0;0
81.32705;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-328.717926;-602.6567993;0;0;0;0
81.3281;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.3288;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.32985;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.3309;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.33195;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.333;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.33405;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.3351;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-328.7288208;-493.0877991;0;0;0;0
81.3358;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-109.5744553;0;0;0;0
81.33685;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.3379;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;109.5581131;0;0;0;0
81.33895;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-109.5690079;0;0;0;0
81.34;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.34105;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;273.9279785;0;0;0;0
81.34175;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.3428;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.34385;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.3449;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.34595;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-273.9170837;0;0;0;0
81.347;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.34805;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.77905655;0;0;0;0
81.34875;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-109.5635605;0;0;0;0
81.3498;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.35085;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.3519;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.35295;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.354;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.35505;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.35575;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.3568;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.35785;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.3589;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.35995;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;328.717926;547.855957;0;0;0;0
81.361;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.36205;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.36275;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.3638;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.36485;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-273.9443054;0;0;0;0
81.3659;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5187683;0;0;0;0
81.36695;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.368;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-328.7288208;-493.0877991;0;0;0;0
81.36905;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.36975;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.3708;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-219.1434631;0;0;0;0
81.37185;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;219.1489105;383.5078735;0;0;0;0
81.3729;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.37395;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.375;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.3757;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.37675;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.3778;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-273.9443054;0;0;0;0
81.37885;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.3799;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.38095;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;164.3535156;0;0;0;0
81.382;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-109.5635605;0;0;0;0
81.3827;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.38375;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.3848;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.38585;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.3869;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.38795;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.389;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.3897;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.39075;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-438.297821;0;0;0;0
81.3918;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-328.717926;-602.6567993;0;0;0;0
81.39285;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-164.358963;0;0;0;0
81.3939;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.39495;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-109.5690079;0;0;0;0
81.39565;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.3967;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.39775;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;273.9279785;0;0;0;0
81.3988;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.39985;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.4009;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-328.7288208;0;0;0;0
81.40195;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-109.5635605;0;0;0;0
81.40265;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.4037;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.40475;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.4058;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-273.9170837;0;0;0;0
81.40685;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.4079;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.40895;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.40965;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.4107;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.41175;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.4128;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.41385;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0.01089913584;0;0;0;0
81.4149;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.41595;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.41665;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.4177;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-273.9443054;0;0;0;0
81.41875;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.4198;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;54.78995514;0;0;0;0
81.42085;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.4219;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.4226;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.42365;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.4247;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;109.5962601;0;0;0;0
81.42575;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.4268;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-109.5690079;0;0;0;0
81.42785;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;109.5744553;0;0;0;0
81.4289;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.4296;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.43065;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.4317;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.43275;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-219.1598206;0;0;0;0
81.4338;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-328.7342834;0;0;0;0
81.43485;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.77905655;0;0;0;0
81.4359;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.4366;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.43765;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;219.1707153;0;0;0;0
81.4387;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.43975;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.4408;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.44185;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-109.5853577;0;0;0;0
81.4429;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-54.78450394;0;0;0;0
81.4436;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;164.3807678;0;0;0;0
81.44465;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-328.717926;-602.6567993;0;0;0;0
81.4457;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5799103;-164.3698578;0;0;0;0
81.44675;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5690079;219.1380157;0;0;0;0
81.4478;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.44885;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-109.5690079;-109.5690079;0;0;0;0
81.44955;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;109.5799103;109.5962601;0;0;0;0
81.4506;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;-219.1489105;-383.5187683;0;0;0;0
81.45165;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;0;0;0;0;0
81.4527;-0.0002738121548;0;350;0;3.551999807;1.357253909;0;-1.064368735e-05;0.3529396057;0;-109.5744553;0;0;0;0
