timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
116.91995;-0.0002144378959;0;350;0;1.212422848;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.921;-0.0002144378959;0;350;0;1.208208203;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92205;-0.0002144378959;0;350;0;1.214262486;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92275;-0.0002144378959;0;350;0;1.218456507;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9238;-0.0002144378959;0;350;0;1.211072445;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92485;-0.0002144378959;0;350;0;1.207567215;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9259;-0.0002144378959;0;350;0;1.226526856;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92695;-0.0002144378959;0;350;0;1.227860451;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.928;-0.0002144378959;0;350;0;1.234777212;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92905;-0.0002144378959;0;350;0;1.239443779;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.92975;-0.0002144378959;0;350;0;1.238293886;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9308;-0.0002144378959;0;350;0;1.226773143;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.93185;-0.0002144378959;0;350;0;1.215020418;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9329;-0.0002144378959;0;350;0;1.215724945;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.93395;-0.0002144378959;0;350;0;1.217830896;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.935;-0.0002144378959;0;350;0;1.230015993;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.93605;-0.0002144378959;0;350;0;1.226364613;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.93675;-0.0002144378959;0;350;0;1.233877778;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9378;-0.0002144378959;0;350;0;1.224676728;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.93885;-0.0002144378959;0;350;0;1.233265877;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9399;-0.0002144378959;0;350;0;1.243628144;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.94095;-0.0002144378959;0;350;0;1.237360477;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.942;-0.0002144378959;0;350;0;1.226330042;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9427;-0.0002144378959;0;350;0;1.217744946;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.94375;-0.0002144378959;0;350;0;1.225073457;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9448;-0.0002144378959;0;350;0;1.227170467;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.94585;-0.0002144378959;0;350;0;1.234449744;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9469;-0.0002144378959;0;350;0;1.224948287;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.94795;-0.0002144378959;0;350;0;1.222209334;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.949;-0.0002144378959;0;350;0;1.220908999;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9497;-0.0002144378959;0;350;0;1.228784919;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.95075;-0.0002144378959;0;350;0;1.2289325;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9518;-0.0002144378959;0;350;0;1.216045499;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.95285;-0.0002144378959;0;350;0;1.229168534;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9539;-0.0002144378959;0;350;0;1.221059442;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.95495;-0.0002144378959;0;350;0;1.212308049;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.956;-0.0002144378959;0;350;0;1.221110582;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9567;-0.0002144378959;0;350;0;1.222623825;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.95775;-0.0002144378959;0;350;0;1.221105814;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9588;-0.0002144378959;0;350;0;1.218613863;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.95985;-0.0002144378959;0;350;0;1.216048956;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9609;-0.0002144378959;0;350;0;1.222886443;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.96195;-0.0002144378959;0;350;0;1.232416034;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.963;-0.0002144378959;0;350;0;1.232038021;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9637;-0.0002144378959;0;350;0;1.227502108;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.96475;-0.0002144378959;0;350;0;1.229705215;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9658;-0.0002144378959;0;350;0;1.229369283;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.96685;-0.0002144378959;0;350;0;1.224308014;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9679;-0.0002144378959;0;350;0;1.213850141;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.96895;-0.0002144378959;0;350;0;1.20888567;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.96965;-0.0002144378959;0;350;0;1.22146821;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9707;-0.0002144378959;0;350;0;1.226840973;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.97175;-0.0002144378959;0;350;0;1.221336365;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9728;-0.0002144378959;0;350;0;1.217341423;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.97385;-0.0002144378959;0;350;0;1.224881887;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9749;-0.0002144378959;0;350;0;1.23021102;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.97595;-0.0002144378959;0;350;0;1.235893011;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.97665;-0.0002144378959;0;350;0;1.223564386;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9777;-0.0002144378959;0;350;0;1.213497162;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.97875;-0.0002144378959;0;350;0;1.224829912;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9798;-0.0002144378959;0;350;0;1.218999863;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98085;-0.0002144378959;0;350;0;1.217614174;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9819;-0.0002144378959;0;350;0;1.225011349;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98295;-0.0002144378959;0;350;0;1.227141023;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98365;-0.0002144378959;0;350;0;1.218238473;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9847;-0.0002144378959;0;350;0;1.210968852;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98575;-0.0002144378959;0;350;0;1.226758599;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9868;-0.0002144378959;0;350;0;1.229352355;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98785;-0.0002144378959;0;350;0;1.227430344;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9889;-0.0002144378959;0;350;0;1.221616149;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.98995;-0.0002144378959;0;350;0;1.212572336;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.99065;-0.0002144378959;0;350;0;1.217427969;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9917;-0.0002144378959;0;350;0;1.223541021;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.99275;-0.0002144378959;0;350;0;1.213486075;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9938;-0.0002144378959;0;350;0;1.234238386;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.99485;-0.0002144378959;0;350;0;1.223466158;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9959;-0.0002144378959;0;350;0;1.207166791;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9966;-0.0002144378959;0;350;0;1.220422268;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.99765;-0.0002144378959;0;350;0;1.226344466;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.9987;-0.0002144378959;0;350;0;1.226002574;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
116.99975;-0.0002144378959;0;350;0;1.228993416;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0008;-0.0002144378959;0;350;0;1.235315084;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.00185;-0.0002144378959;0;350;0;1.230260849;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0029;-0.0002144378959;0;350;0;1.232787848;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0036;-0.0002144378959;0;350;0;1.236013532;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.00465;-0.0002144378959;0;350;0;1.23864758;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0057;-0.0002144378959;0;350;0;1.22871244;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.00675;-0.0002144378959;0;350;0;1.235181689;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0078;-0.0002144378959;0;350;0;1.227067232;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.00885;-0.0002144378959;0;350;0;1.223215103;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0099;-0.0002144378959;0;350;0;1.218233228;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0106;-0.0002144378959;0;350;0;1.22715652;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.01165;-0.0002144378959;0;350;0;1.228159428;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0127;-0.0002144378959;0;350;0;1.220580339;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.01375;-0.0002144378959;0;350;0;1.212080598;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0148;-0.0002144378959;0;350;0;1.220614433;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.01585;-0.0002144378959;0;350;0;1.216998696;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0169;-0.0002144378959;0;350;0;1.218435526;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0176;-0.0002144378959;0;350;0;1.220996022;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.01865;-0.0002144378959;0;350;0;1.217179894;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0197;-0.0002144378959;0;350;0;1.210466385;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02075;-0.0002144378959;0;350;0;1.220236301;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0218;-0.0002144378959;0;350;0;1.224874258;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02285;-0.0002144378959;0;350;0;1.225304484;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02355;-0.0002144378959;0;350;0;1.237744689;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0246;-0.0002144378959;0;350;0;1.225130677;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02565;-0.0002144378959;0;350;0;1.214240789;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0267;-0.0002144378959;0;350;0;1.207299709;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02775;-0.0002144378959;0;350;0;1.205776095;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0288;-0.0002144378959;0;350;0;1.216238379;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.02985;-0.0002144378959;0;350;0;1.22435832;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03055;-0.0002144378959;0;350;0;1.230883956;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0316;-0.0002144378959;0;350;0;1.22187376;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03265;-0.0002144378959;0;350;0;1.212694645;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0337;-0.0002144378959;0;350;0;1.219522715;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03475;-0.0002144378959;0;350;0;1.219633579;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0358;-0.0002144378959;0;350;0;1.224588037;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03685;-0.0002144378959;0;350;0;1.213983178;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03755;-0.0002144378959;0;350;0;1.210231423;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0386;-0.0002144378959;0;350;0;1.226408482;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.03965;-0.0002144378959;0;350;0;1.226032853;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0407;-0.0002144378959;0;350;0;1.214668989;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.04175;-0.0002144378959;0;350;0;1.228515148;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0428;-0.0002144378959;0;350;0;1.228416085;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.04385;-0.0002144378959;0;350;0;1.223855495;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.04455;-0.0002144378959;0;350;0;1.230577946;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0456;-0.0002144378959;0;350;0;1.216826677;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.04665;-0.0002144378959;0;350;0;1.215200543;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0477;-0.0002144378959;0;350;0;1.214428663;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.04875;-0.0002144378959;0;350;0;1.228400946;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0498;-0.0002144378959;0;350;0;1.220695019;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0505;-0.0002144378959;0;350;0;1.228654623;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.05155;-0.0002144378959;0;350;0;1.235154152;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0526;-0.0002144378959;0;350;0;1.238239646;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.05365;-0.0002144378959;0;350;0;1.23970437;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0547;-0.0002144378959;0;350;0;1.232344627;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.05575;-0.0002144378959;0;350;0;1.217665315;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0568;-0.0002144378959;0;350;0;1.221882343;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0575;-0.0002144378959;0;350;0;1.229377151;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.05855;-0.0002144378959;0;350;0;1.216256618;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0596;-0.0002144378959;0;350;0;1.22926867;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.06065;-0.0002144378959;0;350;0;1.221107006;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0617;-0.0002144378959;0;350;0;1.229801178;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.06275;-0.0002144378959;0;350;0;1.226262569;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0638;-0.0002144378959;0;350;0;1.219679832;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0645;-0.0002144378959;0;350;0;1.21998179;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.06555;-0.0002144378959;0;350;0;1.23103714;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0666;-0.0002144378959;0;350;0;1.228230238;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.06765;-0.0002144378959;0;350;0;1.21571219;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0687;-0.0002144378959;0;350;0;1.224108458;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.06975;-0.0002144378959;0;350;0;1.22809422;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0708;-0.0002144378959;0;350;0;1.236661315;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0715;-0.0002144378959;0;350;0;1.230315685;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.07255;-0.0002144378959;0;350;0;1.222985864;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0736;-0.0002144378959;0;350;0;1.213222623;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.07465;-0.0002144378959;0;350;0;1.216642976;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0757;-0.0002144378959;0;350;0;1.229452133;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.07675;-0.0002144378959;0;350;0;1.230630994;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.07745;-0.0002144378959;0;350;0;1.234701037;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0785;-0.0002144378959;0;350;0;1.226839066;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.07955;-0.0002144378959;0;350;0;1.21505177;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0806;-0.0002144378959;0;350;0;1.228696823;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.08165;-0.0002144378959;0;350;0;1.230272412;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0827;-0.0002144378959;0;350;0;1.231020331;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.08375;-0.0002144378959;0;350;0;1.236277342;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.08445;-0.0002144378959;0;350;0;1.239910126;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0855;-0.0002144378959;0;350;0;1.221256733;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.08655;-0.0002144378959;0;350;0;1.220456839;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0876;-0.0002144378959;0;350;0;1.220077157;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.08865;-0.0002144378959;0;350;0;1.234237194;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.0897;-0.0002144378959;0;350;0;1.223465562;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.09075;-0.0002144378959;0;350;0;1.224635839;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
117.09145;-0.0002144378959;0;350;0;1.216714025;2.590465069;0;0;0;0;0;0;0;0;0;0;0;0
