timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
238.0413;-0.0004256109532;0;350;0;0.6537314653;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.04235;-0.0004256109532;0;350;0;0.6543691158;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.04305;-0.0004256109532;0;350;0;0.6608797312;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0441;-0.0004256109532;0;350;0;0.6500967741;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.04515;-0.0004256109532;0;350;0;0.6526436806;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0462;-0.0004256109532;0;350;0;0.6489287615;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.04725;-0.0004256109532;0;350;0;0.6489604712;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0483;-0.0004256109532;0;350;0;0.6458206177;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.04935;-0.0004256109532;0;350;0;0.6519969702;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05005;-0.0004256109532;0;350;0;0.6262437701;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0511;-0.0004256109532;0;350;0;0.6399395466;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05215;-0.0004256109532;0;350;0;0.6383860707;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0532;-0.0004256109532;0;350;0;0.6421826482;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05425;-0.0004256109532;0;350;0;0.6488867998;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0553;-0.0004256109532;0;350;0;0.6359575391;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05635;-0.0004256109532;0;350;0;0.6361269951;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05705;-0.0004256109532;0;350;0;0.6578353643;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0581;-0.0004256109532;0;350;0;0.6468814611;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.05915;-0.0004256109532;0;350;0;0.6385487318;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0602;-0.0004256109532;0;350;0;0.6520645618;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.06125;-0.0004256109532;0;350;0;0.6490659118;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0623;-0.0004256109532;0;350;0;0.6602110863;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.063;-0.0004256109532;0;350;0;0.6724915504;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.06405;-0.0004256109532;0;350;0;0.6556090117;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0651;-0.0004256109532;0;350;0;0.6489768028;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.06615;-0.0004256109532;0;350;0;0.6583970785;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0672;-0.0004256109532;0;350;0;0.6489182711;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.06825;-0.0004256109532;0;350;0;0.6471824646;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0693;-0.0004256109532;0;350;0;0.6512602568;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.07;-0.0004256109532;0;350;0;0.6446477771;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.07105;-0.0004256109532;0;350;0;0.6406211257;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0721;-0.0004256109532;0;350;0;0.6530482769;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.07315;-0.0004256109532;0;350;0;0.6400953531;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0742;-0.0004256109532;0;350;0;0.6478959322;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.07525;-0.0004256109532;0;350;0;0.6645585299;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0763;-0.0004256109532;0;350;0;0.6563566327;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.077;-0.0004256109532;0;350;0;0.6495205164;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.07805;-0.0004256109532;0;350;0;0.6586551666;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0791;-0.0004256109532;0;350;0;0.6441378593;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08015;-0.0004256109532;0;350;0;0.6498149633;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0812;-0.0004256109532;0;350;0;0.6605666876;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08225;-0.0004256109532;0;350;0;0.6495589018;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08295;-0.0004256109532;0;350;0;0.6579525471;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.084;-0.0004256109532;0;350;0;0.6563729048;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08505;-0.0004256109532;0;350;0;0.6506991386;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0861;-0.0004256109532;0;350;0;0.6480278969;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08715;-0.0004256109532;0;350;0;0.6646211147;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0882;-0.0004256109532;0;350;0;0.6402745247;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08925;-0.0004256109532;0;350;0;0.6511359215;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.08995;-0.0004256109532;0;350;0;0.6526272297;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.091;-0.0004256109532;0;350;0;0.6398954988;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.09205;-0.0004256109532;0;350;0;0.6558578014;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0931;-0.0004256109532;0;350;0;0.6620545387;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.09415;-0.0004256109532;0;350;0;0.6534184217;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.0952;-0.0004256109532;0;350;0;0.6493186951;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.09625;-0.0004256109532;0;350;0;0.662078023;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.09695;-0.0004256109532;0;350;0;0.6323785186;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.098;-0.0004256109532;0;350;0;0.6379489899;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.09905;-0.0004256109532;0;350;0;0.654933691;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1001;-0.0004256109532;0;350;0;0.6531698108;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.10115;-0.0004256109532;0;350;0;0.6541024446;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1022;-0.0004256109532;0;350;0;0.6608302593;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.10325;-0.0004256109532;0;350;0;0.6497074366;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.10395;-0.0004256109532;0;350;0;0.6643252373;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.105;-0.0004256109532;0;350;0;0.6625309587;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.10605;-0.0004256109532;0;350;0;0.6504912972;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1071;-0.0004256109532;0;350;0;0.6657905579;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.10815;-0.0004256109532;0;350;0;0.6663787365;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1092;-0.0004256109532;0;350;0;0.6313277483;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1099;-0.0004256109532;0;350;0;0.6405732036;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.11095;-0.0004256109532;0;350;0;0.6544077396;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.112;-0.0004256109532;0;350;0;0.6627470255;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.11305;-0.0004256109532;0;350;0;0.6667057276;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1141;-0.0004256109532;0;350;0;0.6461894512;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.11515;-0.0004256109532;0;350;0;0.6409842372;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1162;-0.0004256109532;0;350;0;0.6675624847;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1169;-0.0004256109532;0;350;0;0.6626234055;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.11795;-0.0004256109532;0;350;0;0.6666470766;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.119;-0.0004256109532;0;350;0;0.6555985212;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.12005;-0.0004256109532;0;350;0;0.6454285979;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1211;-0.0004256109532;0;350;0;0.6472755075;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.12215;-0.0004256109532;0;350;0;0.6513043642;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1232;-0.0004256109532;0;350;0;0.6612737179;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1239;-0.0004256109532;0;350;0;0.6444576979;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.12495;-0.0004256109532;0;350;0;0.6580235958;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.126;-0.0004256109532;0;350;0;0.6357830167;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.12705;-0.0004256109532;0;350;0;0.6479644179;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1281;-0.0004256109532;0;350;0;0.6579164267;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.12915;-0.0004256109532;0;350;0;0.6545857787;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1302;-0.0004256109532;0;350;0;0.6435892582;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1309;-0.0004256109532;0;350;0;0.6560914516;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.13195;-0.0004256109532;0;350;0;0.6586222649;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.133;-0.0004256109532;0;350;0;0.6535386443;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.13405;-0.0004256109532;0;350;0;0.6542775631;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1351;-0.0004256109532;0;350;0;0.654628396;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.13615;-0.0004256109532;0;350;0;0.6485112906;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.13685;-0.0004256109532;0;350;0;0.6510299444;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1379;-0.0004256109532;0;350;0;0.657989502;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.13895;-0.0004256109532;0;350;0;0.6241903305;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14;-0.0004256109532;0;350;0;0.6403455734;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14105;-0.0004256109532;0;350;0;0.6413427591;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1421;-0.0004256109532;0;350;0;0.643586278;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14315;-0.0004256109532;0;350;0;0.6562290192;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14385;-0.0004256109532;0;350;0;0.655726552;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1449;-0.0004256109532;0;350;0;0.6357079744;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14595;-0.0004256109532;0;350;0;0.6520980597;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.147;-0.0004256109532;0;350;0;0.65987885;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.14805;-0.0004256109532;0;350;0;0.6272495985;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1491;-0.0004256109532;0;350;0;0.6404169798;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15015;-0.0004256109532;0;350;0;0.6431245804;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15085;-0.0004256109532;0;350;0;0.6477520466;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1519;-0.0004256109532;0;350;0;0.6466288567;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15295;-0.0004256109532;0;350;0;0.6572824717;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.154;-0.0004256109532;0;350;0;0.6466411352;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15505;-0.0004256109532;0;350;0;0.6478510499;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1561;-0.0004256109532;0;350;0;0.6435225606;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15715;-0.0004256109532;0;350;0;0.6401091218;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15785;-0.0004256109532;0;350;0;0.6459169388;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1589;-0.0004256109532;0;350;0;0.6569445133;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.15995;-0.0004256109532;0;350;0;0.6639511585;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.161;-0.0004256109532;0;350;0;0.6655055285;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.16205;-0.0004256109532;0;350;0;0.6680151224;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1631;-0.0004256109532;0;350;0;0.6597690582;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1638;-0.0004256109532;0;350;0;0.6578807831;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.16485;-0.0004256109532;0;350;0;0.6563389301;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1659;-0.0004256109532;0;350;0;0.6569901705;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.16695;-0.0004256109532;0;350;0;0.6559160948;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.168;-0.0004256109532;0;350;0;0.6697479486;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.16905;-0.0004256109532;0;350;0;0.6476336718;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1701;-0.0004256109532;0;350;0;0.657759428;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1708;-0.0004256109532;0;350;0;0.6629428864;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.17185;-0.0004256109532;0;350;0;0.658741951;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1729;-0.0004256109532;0;350;0;0.6616505384;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.17395;-0.0004256109532;0;350;0;0.6921235323;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.175;-0.0004256109532;0;350;0;0.6564825773;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.17605;-0.0004256109532;0;350;0;0.6570583582;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1771;-0.0004256109532;0;350;0;0.6622333527;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1778;-0.0004256109532;0;350;0;0.6593804359;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.17885;-0.0004256109532;0;350;0;0.6619536877;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1799;-0.0004256109532;0;350;0;0.6421605945;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.18095;-0.0004256109532;0;350;0;0.6376907825;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.182;-0.0004256109532;0;350;0;0.646754384;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.18305;-0.0004256109532;0;350;0;0.6430019736;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1841;-0.0004256109532;0;350;0;0.6314159632;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1848;-0.0004256109532;0;350;0;0.6406268477;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.18585;-0.0004256109532;0;350;0;0.6320363879;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1869;-0.0004256109532;0;350;0;0.6409179568;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.18795;-0.0004256109532;0;350;0;0.6482863426;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.189;-0.0004256109532;0;350;0;0.658069253;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19005;-0.0004256109532;0;350;0;0.6309028268;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19075;-0.0004256109532;0;350;0;0.642087698;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1918;-0.0004256109532;0;350;0;0.6779114604;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19285;-0.0004256109532;0;350;0;0.6609458923;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1939;-0.0004256109532;0;350;0;0.6528921127;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19495;-0.0004256109532;0;350;0;0.658873558;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.196;-0.0004256109532;0;350;0;0.6697697639;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19705;-0.0004256109532;0;350;0;0.6619827747;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19775;-0.0004256109532;0;350;0;0.6494011283;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.1988;-0.0004256109532;0;350;0;0.6540865898;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.19985;-0.0004256109532;0;350;0;0.6594405174;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.2009;-0.0004256109532;0;350;0;0.6476434469;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.20195;-0.0004256109532;0;350;0;0.6514790058;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.203;-0.0004256109532;0;350;0;0.6483759284;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.20405;-0.0004256109532;0;350;0;0.6361059546;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.20475;-0.0004256109532;0;350;0;0.6497659683;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.2058;-0.0004256109532;0;350;0;0.6524866819;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.20685;-0.0004256109532;0;350;0;0.6457231641;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.2079;-0.0004256109532;0;350;0;0.6488195658;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.20895;-0.0004256109532;0;350;0;0.6439822912;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.21;-0.0004256109532;0;350;0;0.6528960466;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.21105;-0.0004256109532;0;350;0;0.6539726257;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.21175;-0.0004256109532;0;350;0;0.6543534994;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
238.2128;-0.0004256109532;0;350;0;0.6483807564;2.503885031;0;10;0.05000000075;0;0;0;0;0;0;0;0;0
