timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
565.01865;0.0004513873428;0;350;0;0.4559999704;-0.002643927233;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0197;0.0004513873428;0;350;0;0.4559999704;-0.01967765763;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0204;0.0004513873428;0;350;0;0.4559999704;-0.0199815575;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.02145;0.0004513873428;0;350;0;0.4559999704;-0.01669973321;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0225;0.0004513873428;0;350;0;0.4559999704;-0.01023998577;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.02355;0.0004513873428;0;350;0;0.4559999704;-0.007173455786;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0246;0.0004513873428;0;350;0;0.4559999704;-0.01377280988;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.02565;0.0004513873428;0;350;0;0.4559999704;-0.01513420884;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0267;0.0004513873428;0;350;0;0.4559999704;-0.009496810846;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0274;0.0004513873428;0;350;0;0.4559999704;0.0005543050356;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.02845;0.0004513873428;0;350;0;0.4559999704;-0.0279630553;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0295;0.0004513873428;0;350;0;0.4559999704;-0.02048866078;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.03055;0.0004513873428;0;350;0;0.4559999704;-0.02009371668;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0316;0.0004513873428;0;350;0;0.4559999704;-0.01813482866;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.03265;0.0004513873428;0;350;0;0.4559999704;-0.01092124544;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0337;0.0004513873428;0;350;0;0.4559999704;-0.002594016958;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0344;0.0004513873428;0;350;0;0.4559999704;0.004754918627;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.03545;0.0004513873428;0;350;0;0.4559999704;-0.01614248566;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0365;0.0004513873428;0;350;0;0.4559999704;-0.009975452907;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.03755;0.0004513873428;0;350;0;0.4559999704;-0.02628844976;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0386;0.0004513873428;0;350;0;0.4559999704;-0.0196937006;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.03965;0.0004513873428;0;350;0;0.4559999704;-0.01794493571;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04035;0.0004513873428;0;350;0;0.4559999704;-0.01264345553;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0414;0.0004513873428;0;350;0;0.4559999704;-0.01459808834;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04245;0.0004513873428;0;350;0;0.4559999704;-0.0172973834;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0435;0.0004513873428;0;350;0;0.4559999704;-0.02170919254;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04455;0.0004513873428;0;350;0;0.4559999704;-0.01261804532;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0456;0.0004513873428;0;350;0;0.4559999704;-0.008302353323;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04665;0.0004513873428;0;350;0;0.4559999704;-0.01115545724;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04735;0.0004513873428;0;350;0;0.4559999704;-0.008511799388;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0484;0.0004513873428;0;350;0;0.4559999704;-0.006353062112;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.04945;0.0004513873428;0;350;0;0.4559999704;-0.01966703124;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0505;0.0004513873428;0;350;0;0.4559999704;-0.01164860372;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.05155;0.0004513873428;0;350;0;0.4559999704;-0.00784214586;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0526;0.0004513873428;0;350;0;0.4559999704;-0.006035169121;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.05365;0.0004513873428;0;350;0;0.4559999704;-0.01498101465;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.05435;0.0004513873428;0;350;0;0.4559999704;-0.01889487356;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0554;0.0004513873428;0;350;0;0.4559999704;-0.008149301633;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.05645;0.0004513873428;0;350;0;0.4559999704;-0.01598462276;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0575;0.0004513873428;0;350;0;0.4559999704;-0.009900514036;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.05855;0.0004513873428;0;350;0;0.4559999704;0.002792359563;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0596;0.0004513873428;0;350;0;0.4559999704;0.007069930434;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.06065;0.0004513873428;0;350;0;0.4559999704;0.001043797238;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.06135;0.0004513873428;0;350;0;0.4559999704;-0.01542683784;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0624;0.0004513873428;0;350;0;0.4559999704;-0.01315438747;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.06345;0.0004513873428;0;350;0;0.4559999704;-0.005402029026;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
565.0645;0.0004513873428;0;350;0;0.4559999704;-0.004876811989;2.514985323;0;10;0.05000000075;9.999999747e-05;0.0007999999798;0;0.03535000235;11.70944405;0;0;0;0
