timestamp [s];actual_current [A];target_current [A];timestep [us];motor_torque [N.m];encoder_paddle_pos [deg];paddle_pos_filt [deg];hall_voltage [V];enable PID;Target_Angle [deg];Kp ;Ki ;Kd ;enable Encoder_Angle;rise_time [s];overshoot_angle [deg];led_0 [0.0-1.0];led_1 [0.0-1.0];led_2 [0.0-1.0];led_3 [0.0-1.0]
372.04475;0.0004513873428;0;350;0;0.4559999704;0.5900682211;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.04545;0.0004513873428;0;350;0;0.4559999704;0.5930696726;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0465;0.0004513873428;0;350;0;0.4559999704;0.5986648202;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.04755;0.0004513873428;0;350;0;0.4559999704;0.5866143703;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0486;0.0004513873428;0;350;0;0.4559999704;0.6001344919;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.04965;0.0004513873428;0;350;0;0.4559999704;0.5712002516;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0507;0.0004513873428;0;350;0;0.4559999704;0.5767053366;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0514;0.0004513873428;0;350;0;0.4559999704;0.5849378109;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.05245;0.0004513873428;0;350;0;0.4559999704;0.5622147322;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0535;0.0004513873428;0;350;0;0.4559999704;0.5755947232;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.05455;0.0004513873428;0;350;0;0.4559999704;0.5644527078;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0556;0.0004513873428;0;350;0;0.4559999704;0.5668302774;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.05665;0.0004513873428;0;350;0;0.4559999704;0.5683472157;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0577;0.0004513873428;0;350;0;0.4559999704;0.5914405584;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0584;0.0004513873428;0;350;0;0.4559999704;0.5876198411;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.05945;0.0004513873428;0;350;0;0.4559999704;0.5894027948;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0605;0.0004513873428;0;350;0;0.4559999704;0.5790626407;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.06155;0.0004513873428;0;350;0;0.4559999704;0.5531420708;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0626;0.0004513873428;0;350;0;0.4559999704;0.5716538429;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.06365;0.0004513873428;0;350;0;0.4559999704;0.5625818968;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0647;0.0004513873428;0;350;0;0.4559999704;0.5726140738;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0654;0.0004513873428;0;350;0;0.4559999704;0.5761631727;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.06645;0.0004513873428;0;350;0;0.4559999704;0.5741594434;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0675;0.0004513873428;0;350;0;0.4559999704;0.5665363669;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.06855;0.0004513873428;0;350;0;0.4559999704;0.5762643814;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0696;0.0004513873428;0;350;0;0.4559999704;0.5857852697;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.07065;0.0004513873428;0;350;0;0.4559999704;0.5790948868;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0717;0.0004513873428;0;350;0;0.4559999704;0.5867379904;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.0724;0.0004513873428;0;350;0;0.4559999704;0.5847581625;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
372.07345;0.0004513873428;0;350;0;0.4559999704;0.563900888;2.514985323;0;10;0.009999999776;0;0.0003000000142;0;0.03535000235;11.70944405;0;0;0;0
